day,hour,minute,relativeTime,B6_M_TIMESTAMP,B6_M_AVG,B6_M_SEM,B6_M_QRT,B6_M_SAMPLES,B6_M_12_3400,B6_M_12_3401,B6_M_12_3402,B6_M_12_3403,B6_M_12_3404,B6_M_12_3405,B6_M_12_3406,B6_M_12_3407
1,4,3,100980,2025-10-15T04:03:00.000-0400,5.489364459,1.966427702,"[1.002619005,2.63910916775,4.2755993305,5.91208949325,7.548579656,1.002619005,7.548579656]",1928,5.681176073,6.884126814,5.489986735,6.031675409,5.204815615,1.002619005,6.071936363,7.548579656
1,4,4,101040,2025-10-15T04:04:00.000-0400,5.069103498,2.035575644,"[0.765163986,2.473886364,4.182608742,5.89133112,7.600053498,0.765163986,7.600053498]",1939,4.514564657,7.600053498,6.588521186,6.124977286,4.608797101,0.765163986,4.940969489,5.409780778
1,4,5,101100,2025-10-15T04:05:00.000-0400,5.400864156,0.853175367,"[4.460705171,5.04535791875,5.6300106665000005,6.21466341425,6.799316162,4.460705171,6.799316162]",1915,4.928702807,5.665464342,4.460705171,4.587861936,4.813191366,6.360104109,5.591567359,6.799316162
1,4,6,101160,2025-10-15T04:06:00.000-0400,5.630471164,1.060211798,"[3.557491547,4.335906802,5.114322057,5.8927373119999995,6.671152567,3.557491547,6.671152567]",1845,6.036634303,6.671152567,6.584331877,3.557491547,5.091045186,5.073900935,6.523227979,5.50598492
1,4,7,101220,2025-10-15T04:07:00.000-0400,6.178066619,1.477144103,"[4.443678668,5.487178123750001,6.5306775795,7.574177035249999,8.617676491,4.443678668,8.617676491]",1913,4.908888812,6.43075494,5.863907949,4.443678668,5.93467224,5.180020955,8.617676491,8.044932894
1,4,8,101280,2025-10-15T04:08:00.000-0400,5.484128455,1.106320667,"[4.402519336,5.0960876695,5.789656003,6.4832243365,7.17679267,4.402519336,7.17679267]",1890,4.592879743,5.203673078,5.454115815,4.402519336,4.456478945,7.097404123,5.489163929,7.17679267
1,4,9,101340,2025-10-15T04:09:00.000-0400,5.36661694,0.947209522,"[3.547585079,4.274447465,5.001309851,5.728172237000001,6.455034623,3.547585079,6.455034623]",1884,6.455034623,6.148315402,5.582282452,4.460231048,5.706175477,3.547585079,5.245096853,5.788214582
1,4,10,101400,2025-10-15T04:10:00.000-0400,6.191634919,1.072902917,"[4.514308303,5.295587527,6.076866751,6.858145974999999,7.639425199,4.514308303,7.639425199]",1866,7.070995755,6.115550372,7.639425199,5.127792596,5.600124274,4.514308303,7.12145967,6.343423183
1,4,11,101460,2025-10-15T04:11:00.000-0400,5.909169838,0.864633268,"[4.874149742,5.546645426,6.219141110000001,6.891636794,7.564132478,4.874149742,7.564132478]",1904,5.762068472,5.974496287,4.874149742,5.505790841,5.994785974,5.023491262,7.564132478,6.574443648
1,4,12,101520,2025-10-15T04:12:00.000-0400,5.880531348,1.325982842,"[4.263844535,5.273954331,6.284064127000001,7.294173923000001,8.304283719,4.263844535,8.304283719]",1946,6.839104222,5.68679354,5.508765024,4.263844535,4.584596299,5.207072368,6.649791078,8.304283719
1,4,13,101580,2025-10-15T04:13:00.000-0400,5.445041176,0.443840063,"[4.902638852,5.22123194775,5.5398250435000005,5.85841813925,6.177011235,4.902638852,6.177011235]",1886,5.143924629,5.660221073,5.591241284,4.943395222,5.802546835,4.902638852,6.177011235,5.339350276
1,4,14,101640,2025-10-15T04:14:00.000-0400,7.129849102,2.564003502,"[4.046576307,5.9301384845,7.8137006620000005,9.6972628395,11.580825017,4.046576307,11.580825017]",1921,10.265762878,6.143620835,6.261108146,4.046576307,11.580825017,5.115382858,6.149222241,7.476294532
1,4,15,101700,2025-10-15T04:15:00.000-0400,5.900804996,0.557269737,"[5.234956357,5.6447851035,6.05461385,6.4644425965,6.874271343,5.234956357,6.874271343]",1896,5.99820813,5.234956357,5.814037542,6.241084779,5.3814782,5.400702123,6.874271343,6.261701495
1,4,16,101760,2025-10-15T04:16:00.000-0400,6.11464507,1.000143862,"[4.636884383,5.31746529575,5.9980462085,6.67862712125,7.359208034,4.636884383,7.359208034]",1928,7.326033526,4.89373366,6.480366955,4.636884383,6.06503474,5.784430348,6.371468911,7.359208034
1,4,17,101820,2025-10-15T04:17:00.000-0400,5.492629223,1.103590741,"[3.920690398,4.653199296,5.385708194,6.118217092,6.85072599,3.920690398,6.85072599]",1876,5.529477887,5.360898377,6.719447577,5.108242261,4.13124377,3.920690398,6.320307521,6.85072599
1,4,18,101880,2025-10-15T04:18:00.000-0400,5.211196107,0.939197699,"[3.467075728,4.14775272175,4.8284297155,5.50910670925,6.189783703,3.467075728,6.189783703]",1866,5.897751354,4.966529723,5.546805029,6.189783703,3.467075728,5.22699717,6.072118308,4.322507837
1,4,19,101940,2025-10-15T04:19:00.000-0400,5.866195693,0.925540003,"[3.975640044,4.6952842729999995,5.4149285019999995,6.134572731,6.85421696,3.975640044,6.85421696]",1906,6.3485958,5.318710495,6.67343136,5.527558924,3.975640044,6.009126344,6.85421696,6.222285621
1,4,20,102000,2025-10-15T04:20:00.000-0400,5.961730558,1.458904934,"[4.255932289,5.461814524,6.667696759,7.873578994,9.079461229,4.255932289,9.079461229]",1942,5.931715373,5.402119158,9.079461229,4.255932289,5.174050283,5.009236292,6.474702404,6.366627439
1,4,21,102060,2025-10-15T04:21:00.000-0400,5.87051578,1.282427077,"[3.407977054,4.4797637757499995,5.5515504975,6.623337219250001,7.695123941,3.407977054,7.695123941]",1850,6.234867262,5.773709712,4.850835905,6.741967121,3.407977054,7.695123941,6.276901772,5.982743475
1,4,22,102120,2025-10-15T04:22:00.000-0400,5.977136727,0.918644196,"[4.953180636,5.48300638375,6.0128321315,6.54265787925,7.072483627,4.953180636,7.072483627]",1888,5.208888833,5.228417344,6.792948858,5.120487543,4.953180636,6.674606022,6.766080952,7.072483627
1,4,23,102180,2025-10-15T04:23:00.000-0400,6.426967204,1.623781563,"[4.914822927,6.20607714875,7.4973313704999995,8.78858559225,10.079839814,4.914822927,10.079839814]",1892,5.698810698,4.914822927,6.601473234,10.079839814,5.167196818,5.83887597,6.944054231,6.170663937
1,4,24,102240,2025-10-15T04:24:00.000-0400,5.826523714,0.844363175,"[4.577247755,5.183318771250001,5.7893897875,6.39546080375,7.00153182,4.577247755,7.00153182]",1934,6.07750472,7.00153182,4.968431584,6.172078357,4.577247755,5.089475932,6.286078614,6.439840931
1,4,25,102300,2025-10-15T04:25:00.000-0400,6.236036487,0.966792028,"[4.539550738,5.251436699,5.963322659999999,6.6752086209999995,7.387094582,4.539550738,7.387094582]",1906,6.21371013,5.956012014,5.622756556,7.387094582,4.539550738,5.839543076,7.198931865,7.130692937
1,4,26,102360,2025-10-15T04:26:00.000-0400,5.849265853,1.082101109,"[4.444562691,5.1527019245,5.8608411579999995,6.5689803915,7.277119625,4.444562691,7.277119625]",1926,4.976062669,6.110121664,6.271364869,4.453534626,4.444562691,6.572964201,7.277119625,6.688396481
1,4,27,102420,2025-10-15T04:27:00.000-0400,5.847214627,0.890796702,"[4.430962268,5.1345477952500005,5.8381333225,6.54171884975,7.245304377,4.430962268,7.245304377]",1861,6.635318657,5.401524782,6.084283608,5.02072179,4.430962268,5.977803874,7.245304377,5.981797657
1,4,28,102480,2025-10-15T04:28:00.000-0400,5.999217742,0.722899688,"[4.984185701,5.5062059565000006,6.028226212,6.5502464675,7.072266723,4.984185701,7.072266723]",1846,6.144080444,4.984185701,6.529786532,5.86288209,5.142021442,6.568964223,5.689554782,7.072266723
1,4,29,102540,2025-10-15T04:29:00.000-0400,6.707934299,1.242695534,"[5.922210804,6.868387301249999,7.8145637985,8.76074029575,9.706916793,5.922210804,9.706916793]",1934,6.594373271,9.706916793,5.978519587,6.633964731,6.058922758,5.922210804,6.29031919,6.478247256
1,4,30,102600,2025-10-15T04:30:00.000-0400,6.160642517,1.469447149,"[4.015061461,5.16594921525,6.3168369695,7.467724723749999,8.618612478,4.015061461,8.618612478]",1932,8.618612478,6.76385155,5.149452914,5.520254333,4.015061461,5.134695508,6.85644777,7.226764119
1,4,31,102660,2025-10-15T04:31:00.000-0400,5.947101415,1.16407577,"[4.780878818,5.61660518525,6.4523315525,7.288057919749999,8.123784287,4.780878818,8.123784287]",1936,6.997527112,6.174728755,5.071773083,5.381515667,4.780878818,4.896015655,6.150587946,8.123784287
1,4,32,102720,2025-10-15T04:32:00.000-0400,5.883147163,1.119519693,"[4.828261874,5.60521810475,6.3821743355,7.15913056625,7.936086797,4.828261874,7.936086797]",1873,5.344775349,4.828261874,6.491296338,6.932456197,5.272432495,4.83197855,7.936086797,5.427889706
1,4,33,102780,2025-10-15T04:33:00.000-0400,5.042549547,1.860151193,"[1.049870531,2.45040870325,3.8509468755,5.25148504775,6.65202322,1.049870531,6.65202322]",1877,5.861261668,6.038585076,6.526721983,5.676307544,3.934631704,1.049870531,6.65202322,4.600994652
1,4,34,102840,2025-10-15T04:34:00.000-0400,6.738470285,2.36043617,"[4.260969958,5.91633064775,7.571691337499999,9.22705202725,10.882412717,4.260969958,10.882412717]",1876,5.475548846,4.260969958,9.662448316,4.909332786,5.531297296,10.882412717,6.000709973,7.185042387
1,4,35,102900,2025-10-15T04:35:00.000-0400,7.426891939,2.548028644,"[5.716193946,7.68335195675,9.6505099675,11.617667978250001,13.584825989,5.716193946,13.584825989]",1954,7.267151364,7.219267036,6.359569848,13.584825989,5.716193946,6.232878546,6.913544761,6.121704022
1,4,36,102960,2025-10-15T04:36:00.000-0400,6.165672317,2.110511694,"[4.266189609,5.8861956485,7.506201688000001,9.1262077275,10.746213767,4.266189609,10.746213767]",1934,4.863908019,5.403757643,4.313318173,6.93319746,4.266189609,10.746213767,6.704153702,6.094640166
1,4,37,103020,2025-10-15T04:37:00.000-0400,6.140796915,1.92127776,"[4.486889121,5.791185957,7.095482793,8.399779629000001,9.704076465,4.486889121,9.704076465]",1922,9.704076465,5.870543452,4.546532991,5.179996856,6.447171855,4.486889121,8.260696676,4.630467903
1,4,38,103080,2025-10-15T04:38:00.000-0400,7.377630212,2.159307184,"[4.664363479,6.207050710000001,7.749737941,9.292425172,10.835112403,4.664363479,10.835112403]",1944,5.836175687,7.121004728,6.723466197,10.344753551,4.664363479,6.093902741,7.402262908,10.835112403
1,4,39,103140,2025-10-15T04:39:00.000-0400,5.973119576,1.629689394,"[4.432160361,5.577902106,6.723643851,7.869385596,9.015127341,4.432160361,9.015127341]",1851,5.04304599,4.432160361,4.482523119,6.052707289,5.13392592,9.015127341,7.749602776,5.875863812
1,4,40,103200,2025-10-15T04:40:00.000-0400,6.321666246,0.608985603,"[5.516291131,5.9375391985,6.358787266,6.780035333500001,7.201283401,5.516291131,7.201283401]",1923,6.350878111,6.06613629,7.201283401,5.516291131,5.547607808,6.675283809,6.939165017,6.276684403
1,4,41,103260,2025-10-15T04:41:00.000-0400,5.567541385,0.693075545,"[4.627876735,5.165731118,5.703585501,6.241439884,6.779294267,4.627876735,6.779294267]",1881,5.60738157,5.649509706,4.945750885,6.779294267,4.627876735,6.043540828,5.867091026,5.019886065
1,4,42,103320,2025-10-15T04:42:00.000-0400,6.040134307,0.832077706,"[5.142757383,5.69052681175,6.2382962405,6.78606566925,7.333835098,5.142757383,7.333835098]",1910,5.736963291,6.271855029,6.126036529,5.414401227,7.333835098,5.142757383,5.198957448,7.096268453
1,4,43,103380,2025-10-15T04:43:00.000-0400,5.837077876,0.925798858,"[4.342913866,4.98876778175,5.6346216975,6.28047561325,6.926329529,4.342913866,6.926329529]",1864,5.824600166,6.818177491,6.209073446,4.659307893,4.342913866,6.135869611,6.926329529,5.780351002
1,4,44,103440,2025-10-15T04:44:00.000-0400,6.09265032,3.50687753,"[0.956725952,4.009319316,7.061912680000001,10.114506044,13.167099408,0.956725952,13.167099408]",1854,7.532360717,0.956725952,4.58511987,4.840807605,5.494634896,13.167099408,7.384420795,4.78003332
1,4,45,103500,2025-10-15T04:45:00.000-0400,6.455496583,1.385569181,"[4.843087212,5.96021754625,7.0773478805000005,8.194478214750001,9.311608549,4.843087212,9.311608549]",1923,7.108818223,9.311608549,5.887897306,6.025254334,4.843087212,6.630592927,6.673198488,5.163515623
1,4,46,103560,2025-10-15T04:46:00.000-0400,6.199932681,1.364845816,"[5.127753039,5.9912555405,6.854758042,7.7182605435000005,8.581763045,5.127753039,8.581763045]",1921,8.581763045,5.220270058,5.127753039,5.298904588,5.720510853,5.606485879,8.14262581,5.90114818
1,4,47,103620,2025-10-15T04:47:00.000-0400,5.968929828,0.684532453,"[4.816531304,5.270036462749999,5.7235416215,6.17704678025,6.630551939,4.816531304,6.630551939]",1944,5.951284957,6.492173787,5.641145716,4.816531304,5.225939193,6.630551939,6.604692922,6.389118807
1,4,48,103680,2025-10-15T04:48:00.000-0400,5.638428815,1.103324488,"[4.265860716,5.0232958375,5.780730959,6.5381660805,7.295601202,4.265860716,7.295601202]",1909,4.878372107,5.109281621,6.315820111,4.481794892,4.265860716,6.119703502,7.295601202,6.640996367
1,4,49,103740,2025-10-15T04:49:00.000-0400,6.07574836,0.840906035,"[4.426280462,5.0402709875000005,5.654261513,6.2682520385,6.882242564,4.426280462,6.882242564]",1854,4.426280462,6.197077169,5.40528919,6.465439432,5.773624131,6.829013124,6.882242564,6.627020806
1,4,50,103800,2025-10-15T04:50:00.000-0400,6.301450116,0.804447421,"[5.367583486,6.0539575435,6.740331600999999,7.4267056584999995,8.113079716,5.367583486,8.113079716]",1934,8.113079716,5.367583486,5.86780465,6.264454398,6.375572193,6.39952069,5.969904449,6.053681345
1,4,51,103860,2025-10-15T04:51:00.000-0400,6.644956428,1.068714053,"[4.992186747,5.79831340575,6.6044400645,7.4105667232500005,8.216693382,4.992186747,8.216693382]",1901,6.038347897,8.216693382,6.717078831,4.992186747,5.581541256,7.458455093,7.433164464,6.72218375
1,4,52,103920,2025-10-15T04:52:00.000-0400,6.082279645,1.060876477,"[4.798281711,5.6411225005,6.48396329,7.3268040795000005,8.169644869,4.798281711,8.169644869]",1909,6.930611469,6.171465724,5.495482883,5.956807827,5.210377088,4.798281711,5.925565591,8.169644869
1,4,53,103980,2025-10-15T04:53:00.000-0400,5.560152318,1.120992346,"[3.894434381,4.67446206975,5.454489758499999,6.23451744725,7.014545136,3.894434381,7.014545136]",1883,6.367545349,3.894434381,4.416772541,4.62134012,5.601367881,6.18175025,6.383462887,7.014545136
1,4,54,104040,2025-10-15T04:54:00.000-0400,5.750829907,1.295274156,"[4.052583006,4.971949391,5.891315776,6.810682161,7.730048546,4.052583006,7.730048546]",1856,4.052583006,7.730048546,5.724964567,5.092028716,4.386731108,5.61582429,7.342071105,6.062387918
1,4,55,104100,2025-10-15T04:55:00.000-0400,5.608508277,1.024553793,"[4.167929446,4.9424368025,5.716944159,6.4914515155,7.265958872,4.167929446,7.265958872]",1865,4.747651269,5.432938674,5.918558933,4.167929446,5.367429932,5.172095548,6.795503543,7.265958872
1,4,56,104160,2025-10-15T04:56:00.000-0400,5.777924482,2.169408749,"[0.79582331,2.5547095355,4.313595761,6.072481986500001,7.831368212,0.79582331,7.831368212]",1856,5.528810038,7.251482284,0.79582331,5.406763316,6.212276615,7.831368212,6.593662108,6.603209973
1,4,57,104220,2025-10-15T04:57:00.000-0400,6.286471129,0.891152076,"[4.902215752,5.60608646175,6.309957171500001,7.01382788125,7.717698591,4.902215752,7.717698591]",1883,5.575871976,6.501692683,4.902215752,5.777241866,6.434373852,7.1572744,7.717698591,6.225399912
1,4,58,104280,2025-10-15T04:58:00.000-0400,5.991605428,1.005263443,"[4.060185346,4.906026412,5.751867477999999,6.597708544,7.44354961,4.060185346,7.44354961]",1927,6.132315061,6.583101056,4.060185346,5.537925517,5.411072468,7.44354961,6.288837316,6.475857047
1,4,59,104340,2025-10-15T04:59:00.000-0400,6.176539518,1.377072039,"[5.488180635,6.504948663,7.521716691,8.538484719,9.555252747,5.488180635,9.555252747]",1844,5.853671012,5.55538137,6.006950965,9.555252747,5.712756732,5.488180635,5.74551767,5.494605013
1,5,0,104400,2025-10-15T05:00:00.000-0400,6.234302162,0.876810102,"[4.73758287,5.40904090125,6.080498932499999,6.75195696375,7.423414995,4.73758287,7.423414995]",1869,6.854380437,7.423414995,5.505916399,6.689097737,4.73758287,6.033175806,6.840742682,5.790106368
1,5,1,104460,2025-10-15T05:01:00.000-0400,5.979536381,0.884588535,"[4.875320088,5.4751796575,6.0750392269999995,6.6748987965,7.274758366,4.875320088,7.274758366]",1931,6.190913733,4.875320088,5.055001921,5.645159812,6.569122967,7.274758366,5.342912516,6.883101648
1,5,2,104520,2025-10-15T05:02:00.000-0400,6.038244046,0.727119667,"[5.229429153,5.79256342425,6.3556976955,6.91883196675,7.481966238,5.229429153,7.481966238]",1869,6.308712126,5.866013726,6.200346019,6.334151022,5.307893941,5.577440142,5.229429153,7.481966238
1,5,3,104580,2025-10-15T05:03:00.000-0400,6.105331762,0.738701323,"[5.199723275,5.70547030375,6.2112173325,6.71696436125,7.22271139,5.199723275,7.22271139]",1889,7.22271139,5.762959647,6.199708353,5.412501145,5.645345858,5.199723275,7.036347022,6.363357407
1,5,4,104640,2025-10-15T05:04:00.000-0400,6.192802298,1.153348314,"[4.429517852,5.35956795375,6.2896180555,7.21966815725,8.149718259,4.429517852,8.149718259]",1888,5.847408005,7.188315755,6.824725458,5.91625015,4.429517852,8.149718259,5.409263786,5.777219119
1,5,5,104700,2025-10-15T05:05:00.000-0400,5.720098456,0.18680174,"[5.370607474,5.51696061175,5.6633137495,5.80966688725,5.956020025,5.370607474,5.956020025]",1943,5.590582957,5.67666871,5.956020025,5.885989866,5.859308042,5.370607474,5.729895816,5.69171476
1,5,6,104760,2025-10-15T05:06:00.000-0400,5.882443858,1.012014018,"[4.749765956,5.47056384825,6.1913617405,6.91215963275,7.632957525,4.749765956,7.632957525]",1887,6.008788876,7.632957525,5.60706228,7.099963845,5.016239263,4.749765956,5.188492301,5.756280814
1,5,7,104820,2025-10-15T05:07:00.000-0400,5.847751278,0.693069598,"[5.067752497,5.6210914415,6.174430386,6.7277693305,7.281108275,5.067752497,7.281108275]",1864,5.067752497,5.614201235,6.07695125,5.696348346,5.181511092,5.696047651,6.168089875,7.281108275
1,5,8,104880,2025-10-15T05:08:00.000-0400,6.323666214,0.890141038,"[5.313394993,6.03671780275,6.760040612499999,7.483363422249999,8.206686232,5.313394993,8.206686232]",1920,8.206686232,6.348764782,5.868714732,5.700107552,5.313394993,5.92945944,6.788544602,6.433657378
1,5,9,104940,2025-10-15T05:09:00.000-0400,6.790544218,1.934014768,"[5.045328315,6.5652926925,8.08525707,9.6052214475,11.125185825,5.045328315,11.125185825]",1891,11.125185825,5.766627588,7.53968028,6.844584134,5.045328315,5.96791643,5.360399911,6.674631262
1,5,10,105000,2025-10-15T05:10:00.000-0400,6.492846727,1.649188935,"[4.408102122,5.8104528232499995,7.2128035245,8.61515422575,10.017504927,4.408102122,10.017504927]",1904,6.923092409,6.362160768,10.017504927,5.844761981,4.408102122,5.697035634,5.648569941,7.041546032
1,5,11,105060,2025-10-15T05:11:00.000-0400,6.295931903,0.829353016,"[5.509810997,6.05992991975,6.6100488424999995,7.16016776525,7.710286688,5.509810997,7.710286688]",1858,7.409991722,5.509810997,6.009881983,7.710286688,5.784677723,6.3365724,6.05279642,5.553437291
1,5,12,105120,2025-10-15T05:12:00.000-0400,6.739784612,2.192000816,"[5.265623575,6.947863158250001,8.6301027415,10.31234232475,11.994581908,5.265623575,11.994581908]",1921,5.808859038,7.057151597,5.988178432,5.265623575,5.470802185,6.321840726,6.011239435,11.994581908
1,5,13,105180,2025-10-15T05:13:00.000-0400,5.908841073,0.538399305,"[5.381217152,5.822775503,6.264333854,6.705892205,7.147450556,5.381217152,7.147450556]",1870,5.747075963,5.666595533,5.899564182,5.381217152,5.702479521,6.06918625,5.657159424,7.147450556
1,5,14,105240,2025-10-15T05:14:00.000-0400,6.305153815,1.773500906,"[4.508853216,5.96286613375,7.4168790515000005,8.87089196925,10.324904887,4.508853216,10.324904887]",1864,10.324904887,6.04914004,6.455982407,6.165505131,4.508853216,4.744077866,6.08859143,6.104175545
1,5,15,105300,2025-10-15T05:15:00.000-0400,6.235473394,0.735453389,"[5.288697653,5.79559714,6.302496627,6.809396114,7.316295601,5.288697653,7.316295601]",1877,6.937930066,7.316295601,6.488022549,5.671621317,6.052168026,5.288697653,6.678723962,5.450327977
1,5,16,105360,2025-10-15T05:16:00.000-0400,6.349465595,1.609117625,"[3.898143063,5.00158007725,6.105017091500001,7.2084541057500005,8.31189112,3.898143063,8.31189112]",1937,6.816779828,6.9676597,6.674840762,8.31189112,3.898143063,3.962278263,7.70905683,6.455075191
1,5,17,105420,2025-10-15T05:17:00.000-0400,6.2933315,0.462870963,"[5.640602109,5.9613749149999995,6.282147720999999,6.602920527,6.923693333,5.640602109,6.923693333]",1884,5.840638268,6.923693333,6.290896371,5.895651032,6.44498676,5.640602109,6.774480985,6.53570314
1,5,18,105480,2025-10-15T05:18:00.000-0400,5.971021347,1.263333822,"[3.883201747,4.942093149,6.000984551,7.059875953,8.118767355,3.883201747,8.118767355]",1921,6.972290567,3.883201747,5.788337537,8.118767355,5.066231436,5.646966281,6.445642648,5.846733206
1,5,19,105540,2025-10-15T05:19:00.000-0400,5.616547902,0.587424505,"[4.659076364,5.08720523975,5.5153341155,5.94346299125,6.371591867,4.659076364,6.371591867]",1872,5.496952969,6.371591867,4.659076364,5.337064353,5.120810289,5.941466939,6.308197431,5.697223007
1,5,20,105600,2025-10-15T05:20:00.000-0400,5.936134256,0.541523739,"[5.21158312,5.61807394525,6.0245647705,6.43105559575,6.837546421,5.21158312,6.837546421]",1869,5.756121048,5.936374836,6.564823263,5.809813733,5.415410116,5.957401515,6.837546421,5.21158312
1,5,21,105660,2025-10-15T05:21:00.000-0400,6.192434177,0.891306615,"[4.819631335,5.4604268330000005,6.101222331000001,6.742017829,7.382813327,4.819631335,7.382813327]",1886,6.812528712,6.502637582,7.382813327,5.384078785,5.450947532,4.819631335,6.23715849,6.94967765
1,5,22,105720,2025-10-15T05:22:00.000-0400,5.567068858,0.623450042,"[4.474454054,4.92904680725,5.3836395605,5.83823231375,6.292825067,4.474454054,6.292825067]",1913,5.777615061,5.13510598,4.474454054,5.685534426,5.073423669,5.894626694,6.292825067,6.202965917
1,5,23,105780,2025-10-15T05:23:00.000-0400,6.523490713,1.836143015,"[4.943257471,6.433362625,7.923467778999999,9.413572933,10.903678087,4.943257471,10.903678087]",1854,6.484069555,5.536802216,10.903678087,5.802269354,4.943257471,5.998746811,6.201169544,6.317932665
1,5,24,105840,2025-10-15T05:24:00.000-0400,5.726704846,0.837035872,"[4.785495769,5.405294713,6.025093656999999,6.644892601,7.264691545,4.785495769,7.264691545]",1894,5.404019602,7.264691545,5.34863798,6.62023846,5.113337213,5.310035262,4.785495769,5.967182936
1,5,25,105900,2025-10-15T05:25:00.000-0400,6.212157938,1.001607856,"[4.720414503,5.425993054999999,6.131571607,6.837150159,7.542728711,4.720414503,7.542728711]",1899,6.346714122,7.542728711,5.318634188,4.720414503,5.420249542,7.241061853,6.172144502,6.935316087
1,5,26,105960,2025-10-15T05:26:00.000-0400,4.845927761,1.911330175,"[1.04910501,2.5785496227499998,4.1079942355,5.63743884825,7.166883461,1.04910501,7.166883461]",1931,6.768523225,5.046502091,7.166883461,4.099998112,1.04910501,4.719075218,5.805737858,4.111597113
1,5,27,106020,2025-10-15T05:27:00.000-0400,5.935457534,0.820981755,"[4.822678619,5.4060140400000005,5.989349461,6.572684882,7.156020303,4.822678619,7.156020303]",1879,6.770670392,5.741163403,5.961647409,6.363949137,4.917629335,4.822678619,5.749901673,7.156020303
1,5,28,106080,2025-10-15T05:28:00.000-0400,6.338953061,0.639090318,"[5.326136431,5.7803145780000005,6.234492725,6.688670871999999,7.142849019,5.326136431,7.142849019]",1872,7.142849019,6.957740927,6.172060085,5.326136431,5.754517196,5.940372353,6.740548833,6.677399644
1,5,29,106140,2025-10-15T05:29:00.000-0400,5.768724173,0.587264272,"[5.119355835,5.562182535750001,6.0050092365,6.44783593725,6.890662638,5.119355835,6.890662638]",1884,5.964913488,5.149089054,5.859610148,5.757661641,5.320456212,5.119355835,6.088044366,6.890662638
1,5,30,106200,2025-10-15T05:30:00.000-0400,6.969683558,1.630148656,"[5.476512138,6.7714904035,8.066468668999999,9.3614469345,10.6564252,5.476512138,10.6564252]",1957,5.476512138,5.954224525,6.706082402,6.039604246,7.173766543,10.6564252,6.261033127,7.489820284
1,5,31,106260,2025-10-15T05:31:00.000-0400,5.909032251,0.87942873,"[4.757134078,5.389024093,6.0209141079999995,6.652804123,7.284694138,4.757134078,7.284694138]",1915,5.730948943,5.535222519,7.284694138,4.757134078,4.788443396,6.223199109,6.364553083,6.588062741
1,5,32,106320,2025-10-15T05:32:00.000-0400,6.18665068,0.760012894,"[5.202505345,5.6676688555,6.132832366,6.5979958765,7.063159387,5.202505345,7.063159387]",1944,7.063159387,7.03081123,5.587840149,6.205285392,5.233747816,5.202505345,6.654662173,6.515193949
1,5,33,106380,2025-10-15T05:33:00.000-0400,6.223815468,2.042568568,"[4.349491607,6.0186048225,7.687718038,9.356831253500001,11.025944469,4.349491607,11.025944469]",1870,4.349491607,4.90647277,5.877934125,5.394014099,11.025944469,6.015391383,6.206597483,6.014677809
1,5,34,106440,2025-10-15T05:34:00.000-0400,6.892625561,1.788682581,"[5.298607145,6.735790788,8.172974431,9.610158074000001,11.047341717,5.298607145,11.047341717]",1942,6.770698498,5.40707974,6.938080176,11.047341717,5.298607145,6.516275897,6.711981928,6.450939385
1,5,35,106500,2025-10-15T05:35:00.000-0400,5.077270766,1.808289887,"[0.92083643,2.27623838425,3.6316403385,4.987042292749999,6.3424442469999995,0.92083643,6.342444247]",1856,5.730802454,6.342444247,6.248080841,5.172217534,5.653672207,4.327590026,6.222522386,0.92083643
1,5,36,106560,2025-10-15T05:36:00.000-0400,6.019325079,2.84145039,"[0.586741189,3.1380493037500004,5.6893574185,8.24066553325,10.791973648,0.586741189,10.791973648]",1881,5.929739893,4.667731878,6.736482078,0.586741189,5.60104824,10.791973648,7.117441739,6.723441966
1,5,37,106620,2025-10-15T05:37:00.000-0400,6.554202098,2.564022709,"[4.47371479,6.427077136249999,8.3804394825,10.33380182875,12.287164175,4.47371479,12.287164175]",1864,7.343703445,4.47371479,6.077134833,5.398456887,4.533167913,5.101270092,12.287164175,7.219004646
1,5,38,106680,2025-10-15T05:38:00.000-0400,5.58192173,1.035246606,"[3.859650651,4.70240775375,5.5451648565,6.38792195925,7.230679062,3.859650651,7.230679062]",1931,3.859650651,7.230679062,5.184428049,4.880811941,5.962084817,5.493827247,6.582502359,5.46138971
1,5,39,106740,2025-10-15T05:39:00.000-0400,6.298886875,0.826332314,"[4.860274447,5.41028069825,5.9602869495,6.51029320075,7.060299452,4.860274447,7.060299452]",1900,6.059144519,7.000418106,6.289368861,6.87843645,5.352826893,4.860274447,6.890326272,7.060299452
1,5,40,106800,2025-10-15T05:40:00.000-0400,5.759217599,0.977042477,"[4.444585556,5.206622819,5.9686600819999995,6.730697345,7.492734608,4.444585556,7.492734608]",1850,6.05088779,7.492734608,4.444585556,5.32340553,4.738056655,5.763205433,6.552069293,5.70879593
1,5,41,106860,2025-10-15T05:41:00.000-0400,6.033402061,0.866828895,"[4.547908084,5.2226133555,5.897318627000001,6.5720238985,7.24672917,4.547908084,7.24672917]",1870,5.913376357,6.055716408,7.24672917,5.96954197,5.842487877,5.530140946,7.161315672,4.547908084
1,5,42,106920,2025-10-15T05:42:00.000-0400,5.61989714,1.482083473,"[3.296382946,4.45369397825,5.6110050105,6.7683160427499995,7.9256270749999995,3.296382946,7.925627075]",1855,4.97001352,7.925627075,3.296382946,5.344795073,5.864738843,4.380696786,7.176280608,6.00064227
